,index,time,value,value_list,status,rep,protocol,number,decimal
527,863,1705344994072282300,send_rep_7_p_4_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '4', 's', '01000001011001000110000101101101']",send,7,4,01000001011001000110000101101101,
528,864,1705344994911125400,send_rep_7_p_4_s_100,"['send', 'rep', '7', 'p', '4', 's', '100']",send,7,4,100,
529,865,1705344995460972600,send_rep_7_p_4_s_111,"['send', 'rep', '7', 'p', '4', 's', '111']",send,7,4,111,
530,866,1705344996030307200,send_rep_7_p_5_s_00100101100010010110,"['send', 'rep', '7', 'p', '5', 's', '00100101100010010110']",send,7,5,00100101100010010110,
531,867,1705344996120619200,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,7,5,00100101100010010110,153750
532,868,1705344996201849400,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,7,5,00100101100010010110,153750
533,869,1705344996284852300,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,7,5,00100101100010010110,153750
534,870,1705344996828888400,send_rep_7_p_5_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '5', 's', '01000001011001000110000101101101']",send,7,5,01000001011001000110000101101101,
535,871,1705344996960255000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,7,5,01000001011001000110000101101101,1097097581
536,872,1705344997079294100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,7,5,01000001011001000110000101101101,1097097581
537,873,1705344997193791600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,7,5,01000001011001000110000101101101,1097097581
538,874,1705344997713516300,send_rep_7_p_5_s_100,"['send', 'rep', '7', 'p', '5', 's', '100']",send,7,5,100,
539,875,1705344997758650700,rec_dec_4_bin_100_p_5,"['rec', 'dec', '4', 'bin', '100', 'p', '5']",rec,7,5,100,4
540,876,1705344997787842600,rec_dec_4_bin_100_p_5,"['rec', 'dec', '4', 'bin', '100', 'p', '5']",rec,7,5,100,4
541,877,1705344998315844500,send_rep_7_p_5_s_111,"['send', 'rep', '7', 'p', '5', 's', '111']",send,7,5,111,
542,878,1705344998348952600,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,7,2,111,7
543,879,1705344998377071800,rec_dec_7_bin_111_p_5,"['rec', 'dec', '7', 'bin', '111', 'p', '5']",rec,7,5,111,7
544,880,1705344998406365600,rec_dec_7_bin_111_p_5,"['rec', 'dec', '7', 'bin', '111', 'p', '5']",rec,7,5,111,7
545,881,1705344998937746000,send_rep_7_p_6_s_00100101100010010110,"['send', 'rep', '7', 'p', '6', 's', '00100101100010010110']",send,7,6,00100101100010010110,
546,882,1705344999021160800,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,7,6,00100101100010010110,153750
547,883,1705344999099043400,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,7,6,00100101100010010110,153750
548,884,1705344999176406100,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,7,6,00100101100010010110,153750
549,885,1705344999720451200,send_rep_7_p_6_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '6', 's', '01000001011001000110000101101101']",send,7,6,01000001011001000110000101101101,
550,886,1705344999840027500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,7,6,01000001011001000110000101101101,1097097581
551,887,1705344999950659500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,7,6,01000001011001000110000101101101,1097097581
552,888,1705345000061657200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,7,6,01000001011001000110000101101101,1097097581
553,889,1705345000576271000,send_rep_7_p_6_s_100,"['send', 'rep', '7', 'p', '6', 's', '100']",send,7,6,100,
554,890,1705345000650935400,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,7,6,100,4
555,891,1705345000683382400,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,7,6,100,4
556,892,1705345001182660100,send_rep_7_p_6_s_111,"['send', 'rep', '7', 'p', '6', 's', '111']",send,7,6,111,
557,893,1705345001806102000,send_rep_7_p_7_s_00100101100010010110,"['send', 'rep', '7', 'p', '7', 's', '00100101100010010110']",send,7,7,00100101100010010110,
558,894,1705345001937438000,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,7,7,00100101100010010110,153750
559,895,1705345001998068200,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,7,7,00100101100010010110,153750
560,896,1705345002535038000,send_rep_7_p_7_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '7', 's', '01000001011001000110000101101101']",send,7,7,01000001011001000110000101101101,
561,897,1705345002638150500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,7,7,01000001011001000110000101101101,1097097581
562,898,1705345002723066800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,7,7,01000001011001000110000101101101,1097097581
563,899,1705345002813390900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,7,7,01000001011001000110000101101101,1097097581
564,900,1705345003317149500,send_rep_7_p_7_s_100,"['send', 'rep', '7', 'p', '7', 's', '100']",send,7,7,100,
565,901,1705345003906078200,send_rep_7_p_7_s_111,"['send', 'rep', '7', 'p', '7', 's', '111']",send,7,7,111,
566,902,1705345004516673500,send_rep_7_p_8_s_00100101100010010110,"['send', 'rep', '7', 'p', '8', 's', '00100101100010010110']",send,7,8,00100101100010010110,
567,903,1705345005704910400,send_rep_7_p_8_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '8', 's', '01000001011001000110000101101101']",send,7,8,01000001011001000110000101101101,
568,904,1705345007215905600,send_rep_7_p_8_s_100,"['send', 'rep', '7', 'p', '8', 's', '100']",send,7,8,100,
569,905,1705345007884019200,send_rep_7_p_8_s_111,"['send', 'rep', '7', 'p', '8', 's', '111']",send,7,8,111,
570,906,1705345008551804600,send_rep_7_p_9_s_00100101100010010110,"['send', 'rep', '7', 'p', '9', 's', '00100101100010010110']",send,7,9,00100101100010010110,
571,907,1705345009748003700,send_rep_7_p_9_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '9', 's', '01000001011001000110000101101101']",send,7,9,01000001011001000110000101101101,
572,908,1705345011267955500,send_rep_7_p_9_s_100,"['send', 'rep', '7', 'p', '9', 's', '100']",send,7,9,100,
573,909,1705345011935421100,send_rep_7_p_9_s_111,"['send', 'rep', '7', 'p', '9', 's', '111']",send,7,9,111,
574,910,1705345012615252500,send_rep_7_p_10_s_00100101100010010110,"['send', 'rep', '7', 'p', '10', 's', '00100101100010010110']",send,7,10,00100101100010010110,
575,911,1705345012694382200,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,7,10,00100101100010010110,153750
576,912,1705345012842162500,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,7,10,00100101100010010110,153750
577,913,1705345013385133100,send_rep_7_p_10_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '10', 's', '01000001011001000110000101101101']",send,7,10,01000001011001000110000101101101,
578,914,1705345013505627200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,7,10,01000001011001000110000101101101,1097097581
579,915,1705345013615773000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,7,10,01000001011001000110000101101101,1097097581
580,916,1705345013726427600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,7,10,01000001011001000110000101101101,1097097581
581,917,1705345014237140100,send_rep_7_p_10_s_100,"['send', 'rep', '7', 'p', '10', 's', '100']",send,7,10,100,
582,918,1705345014307673200,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,7,10,100,4
583,919,1705345014819202100,send_rep_7_p_10_s_111,"['send', 'rep', '7', 'p', '10', 's', '111']",send,7,10,111,
584,920,1705345014865337600,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,7,10,111,7
585,921,1705345014890907200,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,7,10,111,7
586,922,1705345015417062300,send_rep_7_p_11_s_00100101100010010110,"['send', 'rep', '7', 'p', '11', 's', '00100101100010010110']",send,7,11,00100101100010010110,
587,923,1705345015480224600,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,7,11,00100101100010010110,153750
588,924,1705345015533610700,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,7,11,00100101100010010110,153750
589,925,1705345015586612600,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,7,11,00100101100010010110,153750
590,926,1705345016117148800,send_rep_7_p_11_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '11', 's', '01000001011001000110000101101101']",send,7,11,01000001011001000110000101101101,
591,927,1705345016205467500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,7,11,01000001011001000110000101101101,1097097581
592,928,1705345016278542100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,7,11,01000001011001000110000101101101,1097097581
593,929,1705345016352548300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,7,11,01000001011001000110000101101101,1097097581
594,930,1705345016846243600,send_rep_7_p_11_s_100,"['send', 'rep', '7', 'p', '11', 's', '100']",send,7,11,100,
595,931,1705345017436513600,send_rep_7_p_11_s_111,"['send', 'rep', '7', 'p', '11', 's', '111']",send,7,11,111,
596,932,1705345018041928100,send_rep_7_p_12_s_00100101100010010110,"['send', 'rep', '7', 'p', '12', 's', '00100101100010010110']",send,7,12,00100101100010010110,
597,933,1705345018114338000,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,7,11,00100101100010010110,153750
598,934,1705345018175545000,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,7,11,00100101100010010110,153750
599,935,1705345018241214000,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,7,11,00100101100010010110,153750
600,936,1705345018775368100,send_rep_7_p_12_s_01000001011001000110000101101101,"['send', 'rep', '7', 'p', '12', 's', '01000001011001000110000101101101']",send,7,12,01000001011001000110000101101101,
601,937,1705345018876041400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,7,11,01000001011001000110000101101101,1097097581
602,938,1705345018961605300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,7,11,01000001011001000110000101101101,1097097581
603,939,1705345019051696300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,7,11,01000001011001000110000101101101,1097097581
604,940,1705345019554518600,send_rep_7_p_12_s_100,"['send', 'rep', '7', 'p', '12', 's', '100']",send,7,12,100,
605,941,1705345020156380400,send_rep_7_p_12_s_111,"['send', 'rep', '7', 'p', '12', 's', '111']",send,7,12,111,
606,998,1705345053236128400,send_rep_8_p_1_s_00100101100010010110,"['send', 'rep', '8', 'p', '1', 's', '00100101100010010110']",send,8,1,00100101100010010110,
607,999,1705345053326458500,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,8,1,00100101100010010110,153750
608,1000,1705345053404652300,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,8,1,00100101100010010110,153750
609,1001,1705345053485921500,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,8,1,00100101100010010110,153750
610,1002,1705345054072102800,send_rep_8_p_1_s_01000001011001000110000101101101,"['send', 'rep', '8', 'p', '1', 's', '01000001011001000110000101101101']",send,8,1,01000001011001000110000101101101,
611,1003,1705345054194725300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,8,1,01000001011001000110000101101101,1097097581
612,1004,1705345054309725800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,8,1,01000001011001000110000101101101,1097097581
613,1005,1705345054423640200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,8,1,01000001011001000110000101101101,1097097581
614,1006,1705345054997888700,send_rep_8_p_1_s_100,"['send', 'rep', '8', 'p', '1', 's', '100']",send,8,1,100,
615,1007,1705345055624976600,send_rep_8_p_1_s_111,"['send', 'rep', '8', 'p', '1', 's', '111']",send,8,1,111,
616,1008,1705345055719312400,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,8,1,111,7
617,1009,1705345056263960800,send_rep_8_p_2_s_00100101100010010110,"['send', 'rep', '8', 'p', '2', 's', '00100101100010010110']",send,8,2,00100101100010010110,
618,1010,1705345056366143900,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,8,2,00100101100010010110,153750
619,1011,1705345056460670200,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,8,2,00100101100010010110,153750
620,1012,1705345056555016400,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,8,2,00100101100010010110,153750
621,1013,1705345057152854900,send_rep_8_p_2_s_01000001011001000110000101101101,"['send', 'rep', '8', 'p', '2', 's', '01000001011001000110000101101101']",send,8,2,01000001011001000110000101101101,
622,1014,1705345057308003300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,8,2,01000001011001000110000101101101,1097097581
623,1015,1705345057446878000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,8,2,01000001011001000110000101101101,1097097581
624,1016,1705345057591117200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,8,2,01000001011001000110000101101101,1097097581
625,1017,1705345058189341600,send_rep_8_p_2_s_100,"['send', 'rep', '8', 'p', '2', 's', '100']",send,8,2,100,
626,1018,1705345058242055200,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,8,2,100,4
627,1019,1705345058271027000,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,8,2,100,4
628,1020,1705345058795410400,send_rep_8_p_2_s_111,"['send', 'rep', '8', 'p', '2', 's', '111']",send,8,2,111,
629,1021,1705345058836078600,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,8,2,111,7
630,1022,1705345058865078900,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,8,2,111,7
631,1023,1705345058889381900,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,8,2,111,7
632,1024,1705345059417361200,send_rep_8_p_3_s_00100101100010010110,"['send', 'rep', '8', 'p', '3', 's', '00100101100010010110']",send,8,3,00100101100010010110,
633,1025,1705345059507801600,rec_dec_153750_bin_00100101100010010110_p_3,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '3']",rec,8,3,00100101100010010110,153750
634,1026,1705345059590009600,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,8,5,00100101100010010110,153750
635,1027,1705345059672027000,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,8,5,00100101100010010110,153750
636,1028,1705345060257621100,send_rep_8_p_3_s_01000001011001000110000101101101,"['send', 'rep', '8', 'p', '3', 's', '01000001011001000110000101101101']",send,8,3,01000001011001000110000101101101,
637,1029,1705345060388922600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,8,5,01000001011001000110000101101101,1097097581
638,1030,1705345060506889000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,8,5,01000001011001000110000101101101,1097097581
