time,value
1705177851505404000,b'0'
1705177851505404000,b'0'
1705177851506403900,b'0'
1705177851506403900,b'0'
1705177851507404100,b'0'
1705177851507404100,b'0'
1705177851507404100,b'0'
1705177851508404100,b'0'
1705177851508404100,b'0'
1705177851509404000,b'0'
1705177851509404000,b'0'
1705177851509404000,b'0'
1705177851510404000,b'0'
1705177851510404000,b'0'
1705177851511404000,b'0'
1705177851511404000,b'0'
1705177851512404100,b'0'
1705177851512404100,b'0'
1705177851512404100,b'0'
1705177851513404300,b'0'
1705177851513404300,b'0'
1705177851514405500,b'0'
1705177851514405500,b'0'
1705177851514405500,b'0'
1705177851515404200,b'0'
1705177851515404200,b'0'
1705177851516406500,b'1'
1705177851516406500,b'1'
1705177851517404100,b'0'
1705177851517404100,b'1'
1705177851517404100,b'1'
1705177851518404100,b'1'
1705177851518404100,b'1'
1705177851519404000,b'1'
1705177851519404000,b'1'
1705177851519404000,b'1'
1705177851520404000,b'1'
1705177851520404000,b'1'
1705177851521404000,b'1'
1705177851521404000,b'1'
1705177851522404200,b'1'
1705177851522404200,b'1'
1705177851522404200,b'1'
1705177851523406000,b'1'
1705177851523406000,b'0'
1705177851524404100,b'0'
1705177851524404100,b'0'
1705177851524404100,b'0'
1705177851525404100,b'0'
1705177851525404100,b'0'
1705177851526404000,b'0'
1705177851526404000,b'0'
1705177851526404000,b'0'
1705177851527404000,b'0'
1705177851527404000,b'0'
1705177851528404100,b'0'
1705177851528404100,b'0'
1705177851528404100,b'0'
1705177851529403900,b'0'
1705177851529403900,b'0'
1705177851530404000,b'0'
1705177851530404000,b'0'
1705177851531403900,b'0'
1705177851531403900,b'0'
1705177851532403400,b'0'
1705177851532403400,b'0'
1705177851533452900,b'1'
1705177851533452900,b'1'
1705177851533452900,b'1'
1705177851534445900,b'1'
1705177851534445900,b'1'
1705177851535448100,b'1'
1705177851535448100,b'1'
1705177851535448100,b'1'
1705177851536447800,b'1'
1705177851536447800,b'1'
1705177851537448000,b'1'
1705177851537448000,b'1'
1705177851537448000,b'1'
1705177851538445800,b'1'
1705177851538445800,b'1'
1705177851539403800,b'1'
1705177851539403800,b'1'
1705177851539403800,b'1'
1705177851540445900,b'1'
1705177851540445900,b'1'
1705177851541451700,b'1'
1705177851541451700,b'1'
1705177851542447000,b'1'
1705177851542447000,b'1'
1705177851542447000,b'1'
1705177851543445800,b'1'
1705177851543445800,b'1'
1705177851544450700,b'1'
1705177851544450700,b'1'
1705177851544450700,b'1'
1705177851545449800,b'0'
1705177851545449800,b'0'
1705177851546445600,b'0'
1705177851546445600,b'0'
1705177851547402800,b'0'
1705177851547402800,b'0'
1705177851547402800,b'0'
1705177851548447900,b'0'
1705177851548447900,b'0'
1705177851549443200,b'0'
1705177851549443200,b'0'
1705177851550488900,b'0'
1705177851550488900,b'0'
1705177851551403700,b'0'
1705177851551403700,b'0'
1705177851552406100,b'0'
1705177851552406100,b'0'
1705177851553544700,b'0'
1705177851553544700,b'0'
1705177851554449200,b'0'
1705177851554449200,b'0'
1705177851554449200,b'0'
1705177851555447100,b'0'
1705177851555447100,b'0'
1705177851556403700,b'0'
1705177851556403700,b'0'
1705177851557406300,b'0'
1705177851557406300,b'0'
1705177851557406300,b'0'
1705177851558405000,b'0'
1705177851558405000,b'1'
1705177851558405000,b'1'
1705177851559404500,b'1'
1705177851559404500,b'1'
1705177851560404100,b'1'
1705177851560404100,b'1'
1705177851560404100,b'1'
