time,value
1705330777620782500,"send_rep_4_p_22_s_111"
1705330778160864100,"send_rep_4_p_23_s_00100101100010010110"
1705330778718472800,"send_rep_4_p_23_s_01000001011001000110000101101101"
1705330779263068500,"send_rep_4_p_23_s_100"
1705330779771240100,"send_rep_4_p_23_s_111"
1705330780299006300,"send_rep_4_p_24_s_00100101100010010110"
1705330780905175900,"send_rep_4_p_24_s_01000001011001000110000101101101"
1705330781516227000,"send_rep_4_p_24_s_100"
1705330782036428300,"send_rep_4_p_24_s_111"
1705330782575600000,"send_rep_4_p_25_s_00100101100010010110"
1705330783142191800,"send_rep_4_p_25_s_01000001011001000110000101101101"
1705330783690512100,"send_rep_4_p_25_s_100"
1705330784207068600,"send_rep_4_p_25_s_111"
1705330784743570100,"send_rep_4_p_26_s_00100101100010010110"
1705330785361673900,"send_rep_4_p_26_s_01000001011001000110000101101101"
1705330785984917300,"send_rep_4_p_26_s_100"
1705330786521482300,"send_rep_4_p_26_s_111"
1705330787074572800,"send_rep_5_p_1_s_00100101100010010110"
1705330787787248400,"send_rep_5_p_1_s_01000001011001000110000101101101"
1705330788540978100,"send_rep_5_p_1_s_100"
1705330789122320200,"send_rep_5_p_1_s_111"
1705330789716721300,"send_rep_5_p_2_s_00100101100010010110"
1705330790464636500,"send_rep_5_p_2_s_01000001011001000110000101101101"
1705330791288639300,"send_rep_5_p_2_s_100"
1705330791853639800,"send_rep_5_p_2_s_111"
1705330792439639300,"send_rep_5_p_3_s_00100101100010010110"
1705330793156639500,"send_rep_5_p_3_s_01000001011001000110000101101101"
1705330793922639600,"send_rep_5_p_3_s_100"
1705330794495640900,"send_rep_5_p_3_s_111"
1705330795089639500,"send_rep_5_p_4_s_00100101100010010110"
1705330795769641200,"send_rep_5_p_4_s_01000001011001000110000101101101"
1705330796502639000,"send_rep_5_p_4_s_100"
1705330797039641400,"send_rep_5_p_4_s_111"
1705330797592641300,"send_rep_5_p_5_s_00100101100010010110"
1705330798309324700,"send_rep_5_p_5_s_01000001011001000110000101101101"
1705330799075091100,"send_rep_5_p_5_s_100"
1705330799649092000,"send_rep_5_p_5_s_111"
1705330800243091700,"send_rep_5_p_6_s_00100101100010010110"
1705330800947091900,"send_rep_5_p_6_s_01000001011001000110000101101101"
1705330801693091900,"send_rep_5_p_6_s_100"
1705330802270096900,"send_rep_5_p_6_s_111"
1705330802864091600,"send_rep_5_p_7_s_00100101100010010110"
1705330803532091200,"send_rep_5_p_7_s_01000001011001000110000101101101"
1705330804224091200,"send_rep_5_p_7_s_100"
1705330804789092500,"send_rep_5_p_7_s_111"
1705330805371094200,"send_rep_5_p_8_s_00100101100010010110"
1705330806366095100,"send_rep_5_p_8_s_01000001011001000110000101101101"
1705330808607719500,"send_rep_5_p_8_s_100"
1705330809225720900,"send_rep_5_p_8_s_111"
1705330809852718400,"send_rep_5_p_9_s_00100101100010010110"
1705330810852716100,"send_rep_5_p_9_s_01000001011001000110000101101101"
1705330812072718200,"send_rep_5_p_9_s_100"
1705330812691761200,"send_rep_5_p_9_s_111"
1705330813326719500,"send_rep_5_p_10_s_00100101100010010110"
1705330814022761200,"send_rep_5_p_10_s_01000001011001000110000101101101"
1705330814767718800,"send_rep_5_p_10_s_100"
1705330815325719000,"send_rep_5_p_10_s_111"
1705330815898509000,"send_rep_5_p_11_s_00100101100010010110"
1705330816545514000,"send_rep_5_p_11_s_01000001011001000110000101101101"
1705330817201513700,"send_rep_5_p_11_s_100"
1705330817766265600,"send_rep_5_p_11_s_111"
1705330818347891500,"send_rep_5_p_12_s_00100101100010010110"
1705330819020263300,"send_rep_5_p_12_s_01000001011001000110000101101101"
1705330819708258300,"send_rep_5_p_12_s_100"
1705330820281259600,"send_rep_5_p_12_s_111"
1705330820875260500,"send_rep_5_p_13_s_00100101100010010110"
1705330821416267400,"send_rep_5_p_13_s_01000001011001000110000101101101"
1705330821932259200,"send_rep_5_p_13_s_100"
1705330822436299200,"send_rep_5_p_13_s_111"
1705330822960259700,"send_rep_5_p_14_s_00100101100010010110"
1705330823530258900,"send_rep_5_p_14_s_01000001011001000110000101101101"
1705330824087300800,"send_rep_5_p_14_s_100"
1705330824599258100,"send_rep_5_p_14_s_111"
1705330825127259000,"send_rep_5_p_15_s_00100101100010010110"
1705330825696290100,"send_rep_5_p_15_s_01000001011001000110000101101101"
1705330826258295700,"send_rep_5_p_15_s_100"
1705330826770258700,"send_rep_5_p_15_s_111"
1705330827302292000,"send_rep_5_p_16_s_00100101100010010110"
1705330827929260500,"send_rep_5_p_16_s_01000001011001000110000101101101"
1705330828576416600,"send_rep_5_p_16_s_100"
1705330829100818700,"send_rep_5_p_16_s_111"
1705330829645833500,"send_rep_5_p_17_s_00100101100010010110"
