time,value
1705330855034653200,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330855788275900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330855931278000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330856558277800,"rec_dec_4_bin_100_p_2"
1705330856583277600,"rec_dec_4_bin_100_p_2"
1705330857135849100,"rec_dec_7_bin_111_p_2"
1705330857164803300,"rec_dec_7_bin_111_p_2"
1705330857795865000,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330857877865300,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330858593865600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330858712865900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330859323610900,"rec_dec_4_bin_100_p_3"
1705330859352610400,"rec_dec_4_bin_100_p_3"
1705330859909610800,"rec_dec_7_bin_111_p_3"
1705330859941612900,"rec_dec_7_bin_111_p_3"
1705330863182303400,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330863263831400,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330863980854300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330864099853800,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_3"
1705330864706258800,"rec_dec_4_bin_100_p_2"
1705330864735225200,"rec_dec_4_bin_100_p_5"
1705330865296696300,"rec_dec_7_bin_111_p_2"
1705330865324347800,"rec_dec_7_bin_111_p_5"
1705330865955765400,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330866029130000,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330866107130000,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330866733815800,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705330866844364600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705330867446705200,"rec_dec_4_bin_100_p_6"
1705330867475706700,"rec_dec_4_bin_100_p_6"
1705330867507706500,"rec_dec_4_bin_100_p_6"
1705330868683706800,"rec_dec_153750_bin_00100101100010010110_p_7"
1705330869412748900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705330869502747200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705330870088316500,"rec_dec_4_bin_100_p_1"
1705330870117315500,"rec_dec_4_bin_100_p_1"
1705330870654315500,"rec_dec_7_bin_111_p_1"
1705330870682316000,"rec_dec_7_bin_111_p_1"
1705330878817680200,"rec_dec_153750_bin_00100101100010010110_p_10"
1705330878891636000,"rec_dec_153750_bin_00100101100010010110_p_10"
1705330879592633400,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705330879813637100,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705330880296633700,"rec_dec_4_bin_100_p_10"
1705330880321633500,"rec_dec_4_bin_100_p_10"
1705330880345633100,"rec_dec_4_bin_100_p_10"
1705330880866136300,"rec_dec_7_bin_111_p_10"
1705330880891136600,"rec_dec_7_bin_111_p_10"
1705330880915137300,"rec_dec_7_bin_111_p_10"
1705330881489476400,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330881542518000,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330881595407900,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330882185965200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330882259549300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330882819961400,"rec_dec_4_bin_100_p_11"
1705330882844960400,"rec_dec_4_bin_100_p_11"
1705330882868962400,"rec_dec_4_bin_100_p_11"
1705330883410231400,"rec_dec_7_bin_111_p_11"
1705330883435231000,"rec_dec_7_bin_111_p_11"
1705330884032307500,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330884098310400,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330884160309100,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330884765730700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330884852149200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330884938160700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330885430054100,"rec_dec_4_bin_100_p_11"
1705330885458052200,"rec_dec_4_bin_100_p_11"
1705330885487056300,"rec_dec_4_bin_100_p_11"
1705330886035633400,"rec_dec_7_bin_111_p_11"
1705330886064633900,"rec_dec_7_bin_111_p_11"
1705330918507808300,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330918590337400,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330918668050200,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330919339224600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330919454621500,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330919568791000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330920117810200,"rec_dec_4_bin_100_p_1"
1705330920150810100,"rec_dec_4_bin_100_p_1"
1705330920179810400,"rec_dec_4_bin_100_p_1"
1705330920728111400,"rec_dec_7_bin_111_p_1"
1705330920757110900,"rec_dec_7_bin_111_p_1"
1705330920790256400,"rec_dec_7_bin_111_p_1"
1705330921420939400,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330921514903800,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330921609506600,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330922317663700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330922457412600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330922600350100,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330923157140600,"rec_dec_4_bin_100_p_2"
1705330923182078200,"rec_dec_4_bin_100_p_2"
1705330923210078100,"rec_dec_4_bin_100_p_2"
1705330923747743500,"rec_dec_7_bin_111_p_2"
1705330923776042400,"rec_dec_7_bin_111_p_2"
1705330923800368100,"rec_dec_7_bin_111_p_2"
1705330924419392000,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330924501309000,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330924583125600,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330925259120700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330925378065600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330925496063000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330926045065900,"rec_dec_4_bin_100_p_3"
