,index,time,value,value_list,status,rep,protocol,number,decimal
181,293,1705330692162109100,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,3,11,100,4
182,294,1705330692674433900,send_rep_3_p_11_s_111,"['send', 'rep', '3', 'p', '11', 's', '111']",send,3,11,111,
183,295,1705330692715980500,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,3,11,111,7
184,296,1705330693231974400,send_rep_3_p_12_s_00100101100010010110,"['send', 'rep', '3', 'p', '12', 's', '00100101100010010110']",send,3,12,00100101100010010110,
185,297,1705330693301555300,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,3,11,00100101100010010110,153750
186,298,1705330693837938700,send_rep_3_p_12_s_01000001011001000110000101101101,"['send', 'rep', '3', 'p', '12', 's', '01000001011001000110000101101101']",send,3,12,01000001011001000110000101101101,
187,299,1705330693939961300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,3,11,01000001011001000110000101101101,1097097581
188,300,1705330694439747900,send_rep_3_p_12_s_100,"['send', 'rep', '3', 'p', '12', 's', '100']",send,3,12,100,
189,301,1705330694473037400,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,3,11,100,4
190,302,1705330694985025500,send_rep_3_p_12_s_111,"['send', 'rep', '3', 'p', '12', 's', '111']",send,3,12,111,
191,303,1705330695033921900,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,3,11,111,7
192,360,1705330725480231800,send_rep_4_p_1_s_00100101100010010110,"['send', 'rep', '4', 'p', '1', 's', '00100101100010010110']",send,4,1,00100101100010010110,
193,361,1705330725568763300,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,4,1,00100101100010010110,153750
194,362,1705330726152659100,send_rep_4_p_1_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '1', 's', '01000001011001000110000101101101']",send,4,1,01000001011001000110000101101101,
195,363,1705330726277534100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,4,1,01000001011001000110000101101101,1097097581
196,364,1705330726853100000,send_rep_4_p_1_s_100,"['send', 'rep', '4', 'p', '1', 's', '100']",send,4,1,100,
197,365,1705330726883882200,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,4,1,100,4
198,366,1705330727414203400,send_rep_4_p_1_s_111,"['send', 'rep', '4', 'p', '1', 's', '111']",send,4,1,111,
199,367,1705330727449261200,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,4,1,111,7
200,368,1705330727995334400,send_rep_4_p_2_s_00100101100010010110,"['send', 'rep', '4', 'p', '2', 's', '00100101100010010110']",send,4,2,00100101100010010110,
201,369,1705330728096280500,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,4,2,00100101100010010110,153750
202,370,1705330728696554900,send_rep_4_p_2_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '2', 's', '01000001011001000110000101101101']",send,4,2,01000001011001000110000101101101,
203,371,1705330728850239900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,4,2,01000001011001000110000101101101,1097097581
204,372,1705330729449934200,send_rep_4_p_2_s_100,"['send', 'rep', '4', 'p', '2', 's', '100']",send,4,2,100,
205,373,1705330729476469000,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,4,2,100,4
206,374,1705330730002864900,send_rep_4_p_2_s_111,"['send', 'rep', '4', 'p', '2', 's', '111']",send,4,2,111,
207,375,1705330730046273000,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,4,2,111,7
208,376,1705330730571726100,send_rep_4_p_3_s_00100101100010010110,"['send', 'rep', '4', 'p', '3', 's', '00100101100010010110']",send,4,3,00100101100010010110,
209,377,1705330730664946300,rec_dec_153750_bin_00100101100010010110_p_3,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '3']",rec,4,3,00100101100010010110,153750
210,378,1705330731252455000,send_rep_4_p_3_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '3', 's', '01000001011001000110000101101101']",send,4,3,01000001011001000110000101101101,
211,379,1705330731381529900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,4,5,01000001011001000110000101101101,1097097581
212,380,1705330731956683500,send_rep_4_p_3_s_100,"['send', 'rep', '4', 'p', '3', 's', '100']",send,4,3,100,
213,381,1705330731987235800,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,4,3,100,4
214,382,1705330732516898200,send_rep_4_p_3_s_111,"['send', 'rep', '4', 'p', '3', 's', '111']",send,4,3,111,
215,383,1705330732549068400,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,4,3,111,7
216,384,1705330733094990300,send_rep_4_p_4_s_00100101100010010110,"['send', 'rep', '4', 'p', '4', 's', '00100101100010010110']",send,4,4,00100101100010010110,
217,385,1705330733742731300,send_rep_4_p_4_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '4', 's', '01000001011001000110000101101101']",send,4,4,01000001011001000110000101101101,
218,386,1705330734422214500,send_rep_4_p_4_s_100,"['send', 'rep', '4', 'p', '4', 's', '100']",send,4,4,100,
219,387,1705330734950825500,send_rep_4_p_4_s_111,"['send', 'rep', '4', 'p', '4', 's', '111']",send,4,4,111,
220,388,1705330735499149800,send_rep_4_p_5_s_00100101100010010110,"['send', 'rep', '4', 'p', '5', 's', '00100101100010010110']",send,4,5,00100101100010010110,
221,389,1705330735588006600,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,4,5,00100101100010010110,153750
222,390,1705330736175947200,send_rep_4_p_5_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '5', 's', '01000001011001000110000101101101']",send,4,5,01000001011001000110000101101101,
223,391,1705330736305596100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,4,5,01000001011001000110000101101101,1097097581
224,392,1705330736884534500,send_rep_4_p_5_s_100,"['send', 'rep', '4', 'p', '5', 's', '100']",send,4,5,100,
225,393,1705330736915788700,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,4,2,100,4
226,394,1705330737441360400,send_rep_4_p_5_s_111,"['send', 'rep', '4', 'p', '5', 's', '111']",send,4,5,111,
227,395,1705330737472985900,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,4,2,111,7
228,396,1705330738018842700,send_rep_4_p_6_s_00100101100010010110,"['send', 'rep', '4', 'p', '6', 's', '00100101100010010110']",send,4,6,00100101100010010110,
229,397,1705330738103143300,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,4,6,00100101100010010110,153750
230,398,1705330738180143600,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,4,6,00100101100010010110,153750
231,399,1705330738686928400,send_rep_4_p_6_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '6', 's', '01000001011001000110000101101101']",send,4,6,01000001011001000110000101101101,
232,400,1705330738808214600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,4,6,01000001011001000110000101101101,1097097581
233,401,1705330738918829300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,4,6,01000001011001000110000101101101,1097097581
234,402,1705330739378942300,send_rep_4_p_6_s_100,"['send', 'rep', '4', 'p', '6', 's', '100']",send,4,6,100,
235,403,1705330739410458200,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,4,6,100,4
236,404,1705330739438233600,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,4,6,100,4
237,405,1705330739936347700,send_rep_4_p_6_s_111,"['send', 'rep', '4', 'p', '6', 's', '111']",send,4,6,111,
238,406,1705330740517813300,send_rep_4_p_7_s_00100101100010010110,"['send', 'rep', '4', 'p', '7', 's', '00100101100010010110']",send,4,7,00100101100010010110,
239,407,1705330740585498800,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,4,1,00100101100010010110,153750
240,408,1705330741152829400,send_rep_4_p_7_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '7', 's', '01000001011001000110000101101101']",send,4,7,01000001011001000110000101101101,
241,409,1705330741254065500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,4,7,01000001011001000110000101101101,1097097581
242,410,1705330741799704700,send_rep_4_p_7_s_100,"['send', 'rep', '4', 'p', '7', 's', '100']",send,4,7,100,
243,411,1705330741827357500,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,4,1,100,4
244,412,1705330742352709800,send_rep_4_p_7_s_111,"['send', 'rep', '4', 'p', '7', 's', '111']",send,4,7,111,
245,413,1705330742380579800,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,4,1,111,7
246,414,1705330742922327000,send_rep_4_p_8_s_00100101100010010110,"['send', 'rep', '4', 'p', '8', 's', '00100101100010010110']",send,4,8,00100101100010010110,
247,415,1705330743823351000,send_rep_4_p_8_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '8', 's', '01000001011001000110000101101101']",send,4,8,01000001011001000110000101101101,
248,416,1705330744888408500,send_rep_4_p_8_s_100,"['send', 'rep', '4', 'p', '8', 's', '100']",send,4,8,100,
249,417,1705330745482388400,send_rep_4_p_8_s_111,"['send', 'rep', '4', 'p', '8', 's', '111']",send,4,8,111,
250,418,1705330746088671100,send_rep_4_p_9_s_00100101100010010110,"['send', 'rep', '4', 'p', '9', 's', '00100101100010010110']",send,4,9,00100101100010010110,
251,419,1705330746993613500,send_rep_4_p_9_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '9', 's', '01000001011001000110000101101101']",send,4,9,01000001011001000110000101101101,
252,420,1705330748062257300,send_rep_4_p_9_s_100,"['send', 'rep', '4', 'p', '9', 's', '100']",send,4,9,100,
253,421,1705330748660314700,send_rep_4_p_9_s_111,"['send', 'rep', '4', 'p', '9', 's', '111']",send,4,9,111,
254,422,1705330749267050800,send_rep_4_p_10_s_00100101100010010110,"['send', 'rep', '4', 'p', '10', 's', '00100101100010010110']",send,4,10,00100101100010010110,
255,423,1705330749348242600,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,4,10,00100101100010010110,153750
256,424,1705330749421524000,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,4,10,00100101100010010110,153750
257,425,1705330749930322900,send_rep_4_p_10_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '10', 's', '01000001011001000110000101101101']",send,4,10,01000001011001000110000101101101,
258,426,1705330750048160900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,4,10,01000001011001000110000101101101,1097097581
259,427,1705330750159568900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,4,10,01000001011001000110000101101101,1097097581
260,428,1705330750618338600,send_rep_4_p_10_s_100,"['send', 'rep', '4', 'p', '10', 's', '100']",send,4,10,100,
261,429,1705330750642960200,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,4,10,100,4
262,430,1705330750667318400,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,4,10,100,4
263,431,1705330751163272500,send_rep_4_p_10_s_111,"['send', 'rep', '4', 'p', '10', 's', '111']",send,4,10,111,
264,432,1705330751187229700,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,4,10,111,7
265,433,1705330751215546900,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,4,10,111,7
266,434,1705330751729001100,send_rep_4_p_11_s_00100101100010010110,"['send', 'rep', '4', 'p', '11', 's', '00100101100010010110']",send,4,11,00100101100010010110,
267,435,1705330751788784300,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
268,436,1705330752347015500,send_rep_4_p_11_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '11', 's', '01000001011001000110000101101101']",send,4,11,01000001011001000110000101101101,
269,437,1705330752437078200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
270,438,1705330752510942400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
271,439,1705330752966137400,send_rep_4_p_11_s_100,"['send', 'rep', '4', 'p', '11', 's', '100']",send,4,11,100,
272,440,1705330753006434300,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,4,11,100,4
273,441,1705330753518852500,send_rep_4_p_11_s_111,"['send', 'rep', '4', 'p', '11', 's', '111']",send,4,11,111,
274,442,1705330753547194200,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,4,11,111,7
275,443,1705330753571145400,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,4,11,111,7
276,444,1705330754088423000,send_rep_4_p_12_s_00100101100010010110,"['send', 'rep', '4', 'p', '12', 's', '00100101100010010110']",send,4,12,00100101100010010110,
277,445,1705330754157387400,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
278,446,1705330754222680800,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
279,447,1705330754726750400,send_rep_4_p_12_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '12', 's', '01000001011001000110000101101101']",send,4,12,01000001011001000110000101101101,
280,448,1705330754824326700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
281,449,1705330754911459600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
282,450,1705330755370376000,send_rep_4_p_12_s_100,"['send', 'rep', '4', 'p', '12', 's', '100']",send,4,12,100,
283,451,1705330755402831200,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,4,11,100,4
284,452,1705330755431628200,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,4,11,100,4
285,453,1705330755930813800,send_rep_4_p_12_s_111,"['send', 'rep', '4', 'p', '12', 's', '111']",send,4,12,111,
286,454,1705330755963274000,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,4,11,111,7
287,455,1705330755992742400,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,4,11,111,7
288,512,1705330787074572800,send_rep_5_p_1_s_00100101100010010110,"['send', 'rep', '5', 'p', '1', 's', '00100101100010010110']",send,5,1,00100101100010010110,
289,513,1705330787162087900,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,5,1,00100101100010010110,153750
290,514,1705330787239583700,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,5,1,00100101100010010110,153750
291,515,1705330787787248400,send_rep_5_p_1_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '1', 's', '01000001011001000110000101101101']",send,5,1,01000001011001000110000101101101,
292,516,1705330787911807500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,5,1,01000001011001000110000101101101,1097097581
293,517,1705330788026120700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,5,1,01000001011001000110000101101101,1097097581
294,518,1705330788540978100,send_rep_5_p_1_s_100,"['send', 'rep', '5', 'p', '1', 's', '100']",send,5,1,100,
295,519,1705330788574980400,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,5,1,100,4
296,520,1705330788607982300,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,5,1,100,4
297,521,1705330789122320200,send_rep_5_p_1_s_111,"['send', 'rep', '5', 'p', '1', 's', '111']",send,5,1,111,
298,522,1705330789151642400,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
299,523,1705330789185597600,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
300,524,1705330789716721300,send_rep_5_p_2_s_00100101100010010110,"['send', 'rep', '5', 'p', '2', 's', '00100101100010010110']",send,5,2,00100101100010010110,
301,525,1705330789815638900,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,5,2,00100101100010010110,153750
302,526,1705330789909640500,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,5,2,00100101100010010110,153750
