time,value
1705346891082858300,rec_dec_153750_bin_00100101100010010110_p_1
1705346891164678300,rec_dec_153750_bin_00100101100010010110_p_1
1705346891241447300,rec_dec_153750_bin_00100101100010010110_p_1
1705346891914732800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705346892028996500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705346892143702500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705346892257999900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1
1705346893462879400,rec_dec_7_bin_111_p_1
1705346893495555400,rec_dec_7_bin_111_p_1
1705346893523539300,rec_dec_7_bin_111_p_1
1705346894171176800,rec_dec_153750_bin_00100101100010010110_p_2
1705346894265249600,rec_dec_153750_bin_00100101100010010110_p_2
1705346894359481700,rec_dec_153750_bin_00100101100010010110_p_2
1705346894454052900,rec_dec_153750_bin_00100101100010010110_p_2
1705346895158717300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705346895302313900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705346895441444800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705346895584324800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705346896154138200,rec_dec_4_bin_100_p_2
1705346896182615200,rec_dec_4_bin_100_p_2
1705346896206562900,rec_dec_4_bin_100_p_2
1705346896760324200,rec_dec_7_bin_111_p_2
1705346896788981200,rec_dec_7_bin_111_p_2
1705346896813387600,rec_dec_7_bin_111_p_2
1705346897456504000,rec_dec_153750_bin_00100101100010010110_p_3
1705346897537981900,rec_dec_153750_bin_00100101100010010110_p_5
1705346897619981000,rec_dec_153750_bin_00100101100010010110_p_5
1705346897702221600,rec_dec_153750_bin_00100101100010010110_p_5
1705346898377518500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346898496710100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346898615864300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346898734728600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346899283709900,rec_dec_4_bin_100_p_3
1705346899312101500,rec_dec_4_bin_100_p_3
1705346899344284200,rec_dec_4_bin_100_p_3
1705346899372738700,rec_dec_4_bin_100_p_3
1705346899918820800,rec_dec_7_bin_111_p_3
1705346899947287100,rec_dec_7_bin_111_p_3
1705346899975418100,rec_dec_7_bin_111_p_3
1705346900004925900,rec_dec_7_bin_111_p_3
1705346903535353700,rec_dec_153750_bin_00100101100010010110_p_5
1705346903616778100,rec_dec_153750_bin_00100101100010010110_p_5
